SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location
Vacant/Abandoned Building,17-05819821,8/31/17,Front,,Open,"2ND FL WINDOWS, 1ST FL FRONT PICTURE WINDOW, REAR ENCLOSED PORCH AREA",Vacant,FALSE,FALSE,5048,W,ERIE,ST,60644,1142586.574,1903849.588,37,15,25,41.89221486,-87.751794,"(41.8922148559212, -87.75179400089621)"
Vacant/Abandoned Building,17-05804751,8/31/17,,,,,,,,915,W,86TH,ST,60620,1171653.36,1847810.026,21,6,71,41.73784653,-87.64668873,"(41.737846530084745, -87.64668872874542)"
Vacant/Abandoned Building,17-05807172,8/31/17,Front,,Open,FRONT,Vacant,FALSE,FALSE,8223,S,MORGAN,ST,60620,1171077.37,1850297.388,21,6,71,41.74468478,-87.64872651,"(41.74468478081296, -87.64872650887567)"
Vacant/Abandoned Building,17-05804909,8/31/17,Front,,Open,,Vacant,TRUE,TRUE,5945,S,UNION,AVE,60621,1172651.435,1865427.503,20,7,68,41.78616914,-87.64251369,"(41.78616913893617, -87.64251368669292)"
Vacant/Abandoned Building,17-05823409,8/31/17,Rear,,Boarded,,Vacant,FALSE,FALSE,10105,S,LAFAYETTE,AVE,60628,1177706.356,1837966.253,9,5,49,41.71069927,-87.62480904,"(41.71069926869263, -87.62480903857319)"
Vacant/Abandoned Building,17-05811326,8/31/17,Front,,Boarded,,Vacant,TRUE,FALSE,10814,S,INDIANA,AVE,60628,1179497.77,1833302.308,9,5,49,41.69786013,-87.61839036,"(41.697860132627916, -87.61839036392446)"
Vacant/Abandoned Building,17-05811699,8/31/17,Front,,Open,,Vacant,FALSE,FALSE,9718,S,JEFFERY,AVE,60617,1191209.892,1840925.03,7,4,51,41.71850291,-87.57526164,"(41.718502914911475, -87.57526163985102)"
Vacant/Abandoned Building,17-05826916,8/31/17,Front,,Open,REAR AND FRONT,Vacant,FALSE,TRUE,1427,S,SPAULDING,AVE,60623,1154595.531,1892940.723,24,10,29,41.86204799,-87.7079818,"(41.86204798763191, -87.70798179792583)"
Vacant/Abandoned Building,17-05848631,9/1/17,Rear,,Open,REAR,Vacant,FALSE,FALSE,7624,S,DREXEL,AVE,60619,1183552.771,1854648.921,8,6,69,41.75634439,-87.60287998,"(41.75634438647538, -87.60287998027778)"
Vacant/Abandoned Building,17-05841323,9/1/17,,,,,,,,9358,S,PEORIA,ST,60620,1171961.583,1842693.384,21,22,73,41.723799,-87.64570924,"(41.72379899643582, -87.64570923995653)"
Vacant/Abandoned Building,17-05847497,9/1/17,Garage,,Open,GARAGE,Vacant,FALSE,FALSE,8047,S,PEORIA,ST,60620,1171705.635,1851480.456,21,6,71,41.74791754,-87.64638986,"(41.747917536817695, -87.64638985910412)"
Vacant/Abandoned Building,17-05850916,9/1/17,Front,,Open,,Vacant,FALSE,FALSE,9428,S,MAY,ST,60620,1170312.243,1842266.473,21,22,73,41.72266349,-87.65176306,"(41.72266348647795, -87.65176306013788)"
Vacant/Abandoned Building,17-05833439,9/1/17,Front,,Open,FRONT AND BACK DOOR TAKEN OFF,Vacant,FALSE,TRUE,11745,S,UNION,AVE,60628,1173575.163,1826980.641,34,5,53,41.68064536,-87.64026198,"(41.68064535578971, -87.64026197693839)"
Vacant/Abandoned Building,17-05839479,9/1/17,Front,,Open,FRONT DOOR MISSING,Vacant,FALSE,FALSE,6343,S,MARSHFIELD,AVE,60636,1166417.597,1862639.51,16,7,67,41.77865371,-87.66544944,"(41.77865370526648, -87.66544944245707)"
Vacant/Abandoned Building,17-05837147,9/1/17,,,,,,,,1046,W,61ST,ST,60621,1170289.562,1864360.635,16,7,68,41.78329328,-87.65120451,"(41.7832932771064, -87.65120450552442)"
Vacant/Abandoned Building,17-05839445,9/1/17,Front,,Boarded,FRONT,Vacant,FALSE,TRUE,318,W,112TH,PL,60628,1176125.163,1830325.782,34,5,49,41.68976826,-87.6308279,"(41.689768264138785, -87.63082789526821)"
Vacant/Abandoned Building,17-05834915,9/1/17,,,,,,,,6600,S,KEATING,AVE,60629,1145849.404,1860422.808,13,8,64,41.77298433,-87.74091078,"(41.77298432662692, -87.74091077774956)"
Vacant/Abandoned Building,17-05854971,9/2/17,Front,,Open,FRONT,Vacant,FALSE,TRUE,8137,S,LANGLEY,AVE,60619,1182310.287,1851198.415,6,6,44,41.74690469,-87.60754006,"(41.74690468856601, -87.60754005698091)"
Vacant/Abandoned Building,17-05859507,9/2/17,Front,,Open,SIDE WINDOW,Vacant,FALSE,TRUE,6643,S,GREEN,ST,60621,1171781.21,1860797.634,6,7,68,41.77348338,-87.64584007,"(41.77348338401436, -87.64584007264634)"
Vacant/Abandoned Building,17-05863540,9/2/17,Front,,Open,FRONT AND REAR,Vacant,FALSE,FALSE,7347,S,CHAMPLAIN,AVE,60619,1181835.723,1856440.962,6,3,69,41.76130177,-87.60911726,"(41.76130176861304, -87.60911725851315)"
Vacant/Abandoned Building,17-05857998,9/2/17,Rear,,Open,SIDE WINDOW OPEN,Vacant,FALSE,FALSE,308,W,60TH,ST,60621,1175228.558,1865169.145,20,7,68,41.78540297,-87.63307243,"(41.785402967501476, -87.63307242966668)"
Vacant/Abandoned Building,17-05858001,9/2/17,Front,,Open,FRONT DOOR OPEN,Vacant,FALSE,FALSE,5954,S,PRINCETON,AVE,60621,1175309.378,1865396.706,20,7,68,41.78602561,-87.63276931,"(41.78602561253519, -87.63276930834004)"
Vacant/Abandoned Building,17-05860763,9/2/17,Front,,Open,FRONT AND THE GARAGE,Vacant,FALSE,FALSE,11518,S,JUSTINE,ST,60643,1168068.66,1828344.348,34,5,53,41.68450739,-87.66037954,"(41.68450738775794, -87.66037953504028)"
Vacant/Abandoned Building,17-05858399,9/2/17,Front,,Open,FRONT ENTRY DOOR,Vacant,FALSE,FALSE,1144,W,65TH,ST,60621,1169709.318,1861692.998,16,7,68,41.77598557,-87.6534092,"(41.77598557104605, -87.65340920346983)"
Vacant/Abandoned Building,17-05858863,9/2/17,,,,,,,,6030,S,JUSTINE,ST,60636,1167037.204,1864736.382,16,7,67,41.78439456,-87.663118,"(41.78439455701378, -87.66311800238918)"
Vacant/Abandoned Building,17-05858381,9/2/17,Front,,Open,SIDE WINDOWS AND REAR DOOR,Vacant,FALSE,FALSE,6643,S,RACINE,AVE,60636,1169464.32,1860735.36,16,7,68,41.77336301,-87.65433506,"(41.7733630068261, -87.6543350626444)"
Vacant/Abandoned Building,17-05870900,9/3/17,Front,,Open,FRONT,Vacant,FALSE,FALSE,652,N,ST LOUIS,AVE,60624,1152931.288,1904128.805,27,11,23,41.89278238,-87.71379456,"(41.89278237621397, -87.71379455968565)"
Vacant/Abandoned Building,17-05866453,9/3/17,Front,,Open,FRONT DOOR OPEN AND WINDOWS BROKEN OUT,Vacant,FALSE,TRUE,6646,S,HONORE,ST,60636,1165158.794,1860603.138,15,7,67,41.77309237,-87.67012189,"(41.77309236745301, -87.67012188900635)"
Vacant/Abandoned Building,17-05867349,9/3/17,Front,,Open,FRONT AND BACK,Vacant,FALSE,TRUE,145,E,111TH,ST,60628,1179251.77,1831395.849,9,5,49,41.69263414,-87.61934894,"(41.6926341406351, -87.61934894194185)"
Vacant/Abandoned Building,17-05882771,9/4/17,Front,,Open,ALL AROUND,Vacant,FALSE,TRUE,1239,N,PULASKI,RD,60651,1149489.892,1908084.752,37,25,23,41.90370539,-87.72633076,"(41.9037053949818, -87.7263307585604)"
Vacant/Abandoned Building,17-05898661,9/5/17,Front,,Open,,Vacant,FALSE,FALSE,344,W,100TH,PL,60628,1175800.701,1838285.183,9,5,49,41.71161727,-87.63177838,"(41.71161727492663, -87.63177838204373)"
Vacant/Abandoned Building,17-05895065,9/5/17,Front,,Open,FRONT,Vacant,TRUE,TRUE,6533,S,SEELEY,AVE,60636,1163819.471,1861319.139,16,7,67,41.77508541,-87.67501144,"(41.77508541058397, -87.67501143868766)"
Vacant/Abandoned Building,17-05895076,9/5/17,Front,,Open,FRONT,Vacant,TRUE,TRUE,6535,S,SEELEY,AVE,60636,1163819.871,1861305.739,16,7,67,41.77504863,-87.67501035,"(41.77504863077685, -87.67501034837107)"
Vacant/Abandoned Building,17-05900689,9/5/17,Front,,Open,BACK DOOR HAS BEEN KICKED OPEN,Vacant,FALSE,TRUE,7137,S,PRAIRIE,AVE,60619,1179275.134,1857754.109,6,3,69,41.76496396,-87.61846195,"(41.76496395844763, -87.61846194751601)"
Vacant/Abandoned Building,17-05894095,9/5/17,,,,,,,,8521,S,ABERDEEN,ST,60620,1170472.649,1848302.69,21,6,71,41.73922424,-87.65100024,"(41.739224237521306, -87.65100023745664)"
Vacant/Abandoned Building,17-05892176,9/5/17,Front,,Open,REAR DOOR,Vacant,TRUE,TRUE,6814,S,CHAMPLAIN,AVE,60637,1181739.649,1859975.98,20,3,42,41.77100443,-87.60936032,"(41.77100443437854, -87.60936032402141)"
Vacant/Abandoned Building,17-05905508,9/5/17,Front,,Boarded,,Vacant,FALSE,TRUE,3456,W,JACKSON,BLVD,60624,1153363.555,1898474.135,28,11,27,41.87725681,-87.71235728,"(41.87725680902728, -87.71235727844824)"
Vacant/Abandoned Building,17-05902827,9/5/17,Front,,Open,FRONT AND BACK,Vacant,FALSE,FALSE,11636,S,ADA,ST,60643,1169421.356,1827595.315,34,5,53,41.68242281,-87.65544927,"(41.682422814278134, -87.65544926811336)"
Vacant/Abandoned Building,17-05892482,9/5/17,Rear,,Open,REAR,Vacant,FALSE,FALSE,620,N,MONTICELLO,AVE,60624,1151941.117,1903890.018,27,11,23,41.89214668,-87.71743738,"(41.89214668308404, -87.71743738488281)"
Vacant/Abandoned Building,17-05900292,9/5/17,,,,,,,,11845,S,LA SALLE,ST,60628,1177388.676,1826403.67,34,5,53,41.67897703,-87.62632002,"(41.678977031214785, -87.62632001779299)"
Vacant/Abandoned Building,17-05899629,9/5/17,Rear,,Boarded,,Vacant,FALSE,FALSE,8748,S,BUFFALO,AVE,60617,1199560.969,1847589.448,10,4,46,41.73658475,-87.54445159,"(41.73658474589207, -87.54445158594658)"
Vacant/Abandoned Building,17-05895280,9/5/17,Front,,Open,ALL AROUND,Vacant,FALSE,TRUE,9557,S,WALLACE,ST,60628,1173985.069,1841499.549,21,22,73,41.72047836,-87.63833264,"(41.72047835539892, -87.63833264083253)"
Vacant/Abandoned Building,17-05920979,9/6/17,Front,,Open,,Vacant,FALSE,FALSE,12638,S,HARVARD,AVE,60628,1176257.212,1821117.946,9,5,53,41.66449757,-87.63061939,"(41.664497569239074, -87.63061938821174)"
Vacant/Abandoned Building,17-05925784,9/6/17,Front,,Open,,Vacant,FALSE,FALSE,10524,S,MARYLAND,AVE,60628,1183768.465,1835351.98,9,5,50,41.70338635,-87.60268981,"(41.70338635108535, -87.60268981089654)"
Vacant/Abandoned Building,17-05922410,9/6/17,,,,,,,,7433,S,CHAMPLAIN,AVE,60619,1181850.857,1855870.14,6,3,69,41.75973502,-87.60907941,"(41.75973502356556, -87.60907940743259)"
Vacant/Abandoned Building,17-05930372,9/6/17,Front,,Open,,Vacant,TRUE,FALSE,6120,S,HERMITAGE,AVE,60636,1165729.794,1864066.679,15,7,67,41.78258467,-87.6679305,"(41.78258467000677, -87.66793049626857)"
Vacant/Abandoned Building,17-05917418,9/6/17,,,,,,,,6141,S,PRAIRIE,AVE,60637,1179093.91,1864341.432,20,3,40,41.78304438,-87.61892561,"(41.78304438318284, -87.61892561351485)"
Vacant/Abandoned Building,17-05927542,9/6/17,Front,,Open,FRONT,Vacant,FALSE,FALSE,1301,W,97TH,ST,60643,1169354.168,1840594.269,21,22,73,41.71809547,-87.65532062,"(41.7180954678174, -87.6553206164677)"
Vacant/Abandoned Building,17-05927599,9/6/17,Front,,Open,ALL OVER,Vacant,FALSE,TRUE,3022,E,81ST,ST,60617,1197809.719,1851844.343,7,4,46,41.74830437,-87.55072568,"(41.748304370445034, -87.55072567587095)"
Vacant/Abandoned Building,17-05926176,9/6/17,Rear,,Open,ALL AROUND,Vacant,FALSE,FALSE,1042,W,108TH,ST,60643,1171165.158,1833191.262,34,22,75,41.69774116,-87.64890316,"(41.6977411638233, -87.64890315523313)"
Vacant/Abandoned Building,17-05925681,9/6/17,Front,,Open,ALL AROUND,Vacant,FALSE,TRUE,11412,S,CALUMET,AVE,60628,1180616.511,1829303.334,9,5,49,41.68686083,-87.61441636,"(41.68686083432975, -87.61441635863576)"
Vacant/Abandoned Building,17-05925673,9/6/17,Front,,Open,HALF WAY BOARDED UP BUT THERE IS A BUNCH OF GARBAGE AND OLD FURNITURE EVERYWHERE--HIGH GRASS,Vacant,FALSE,TRUE,501,W,81ST,ST,60620,1174360.283,1851202.678,21,6,44,41.74709671,-87.63667066,"(41.74709671052951, -87.63667065552379)"
Vacant/Abandoned Building,17-05949470,9/7/17,Rear,,Open,REAR BASEMENT DOOR,Vacant,FALSE,TRUE,7315,S,EMERALD,AVE,60621,1172566.71,1856366.45,6,7,68,41.76130642,-87.64309097,"(41.761306415907704, -87.64309097073668)"
Vacant/Abandoned Building,17-05952262,9/7/17,Front,,Open,,Vacant,FALSE,FALSE,6403,S,JUSTINE,ST,60636,1167105.788,1862267.258,16,7,67,41.7776175,-87.66293712,"(41.777617503675785, -87.66293712487905)"
Vacant/Abandoned Building,17-05948575,9/7/17,Front,,Open,FRONT,Vacant,FALSE,FALSE,6440,S,HOYNE,AVE,60636,1163469.895,1861925.609,16,7,67,41.77675698,-87.67627596,"(41.77675698204434, -87.67627595688535)"
Vacant/Abandoned Building,17-05946709,9/7/17,Front,,Boarded,N,Vacant,FALSE,FALSE,1648,E,85TH,PL,60617,1188736.266,1848616.02,8,4,45,41.7396672,-87.58407631,"(41.73966719769481, -87.58407631359542)"
Vacant/Abandoned Building,17-05948341,9/7/17,Rear,,Open,REAR,Vacant,FALSE,,7717,S,SANGAMON,ST,60620,1171312.523,1853662.805,17,6,71,41.75391479,-87.64776662,"(41.75391479198981, -87.64776662304895)"
Vacant/Abandoned Building,17-05948774,9/7/17,Front,,Open,,Vacant,FALSE,FALSE,8725,S,EMERALD,AVE,60620,1172835.492,1846957.601,21,22,71,41.7354814,-87.64238278,"(41.73548139686219, -87.64238278262975)"
Vacant/Abandoned Building,17-05951077,9/7/17,Front,,Open,NOT SURE,Vacant,FALSE,TRUE,7943,S,ADA,ST,60620,1168709.884,1852045.931,21,6,71,41.74953438,-87.65735096,"(41.749534384131486, -87.65735096398754)"
Vacant/Abandoned Building,17-05964097,9/8/17,Front,,Open,,Vacant,FALSE,FALSE,10432,S,MARYLAND,AVE,60628,1183750,1835962.71,9,5,50,41.7050627,-87.60273845,"(41.70506270128899, -87.60273845228103)"
Vacant/Abandoned Building,17-05964105,9/8/17,Front,,Open,,Vacant,FALSE,FALSE,10434,S,MARYLAND,AVE,60628,1183750.4,1835949.21,9,5,50,41.70502565,-87.60273741,"(41.70502564627324, -87.60273740694221)"
Vacant/Abandoned Building,17-05973842,9/8/17,Front,,Open,,Vacant,FALSE,FALSE,12243,S,AVENUE O,,60633,1201027.311,1824262.351,10,4,55,41.67253618,-87.53986695,"(41.672536175853836, -87.53986695030414)"
Vacant/Abandoned Building,17-05972705,9/8/17,Rear,,Open,REAR,Vacant,FALSE,TRUE,8044,S,MARYLAND,AVE,60619,1183299.618,1851845.936,8,6,44,41.7486586,-87.60389481,"(41.748658597986974, -87.6038948134656)"
Vacant/Abandoned Building,17-05965090,9/8/17,Front,,Boarded,CLOSED,Vacant,FALSE,FALSE,11602,S,VINCENNES,AVE,60643,1165864.541,1827923.644,34,22,75,41.68339987,-87.6684601,"(41.68339986702778, -87.66846009789879)"
Vacant/Abandoned Building,17-05974214,9/8/17,Rear,,Open,FRONT AND REAR,Vacant,FALSE,FALSE,9260,S,CALUMET,AVE,60619,1180207.667,1843667.538,9,6,49,41.72628748,-87.61547471,"(41.72628747847757, -87.61547470900173)"
Vacant/Abandoned Building,17-05964505,9/8/17,,,,,,,,3123,W,AUGUSTA,BLVD,60622,1155326.634,1906489.184,26,12,23,41.89921168,-87.70493386,"(41.89921167876261, -87.70493385919565)"
Vacant/Abandoned Building,17-05971723,9/8/17,Rear,,Boarded,NONE,Vacant,FALSE,FALSE,6125,S,JUSTINE,ST,60636,1167054.61,1864107.424,16,7,67,41.78266825,-87.66307216,"(41.78266824621993, -87.66307215863996)"
Vacant/Abandoned Building,17-05973953,9/8/17,,,,,,,,4711,W,HARRISON,ST,60644,1145073.5,1896935.474,24,11,25,41.87319509,-87.74283519,"(41.873195092445876, -87.74283519261733)"
Vacant/Abandoned Building,17-05996762,9/9/17,Front,,Open,FRONT AND SIDE,Vacant,FALSE,TRUE,1331,S,KOSTNER,AVE,60623,1147261.277,1893466.44,24,10,29,41.86363406,-87.73489151,"(41.86363406022002, -87.73489150850116)"
Vacant/Abandoned Building,17-05997746,9/9/17,Rear,,Open,BACK,Vacant,FALSE,FALSE,8048,S,VERNON,AVE,60619,1180641.015,1851738.322,6,6,44,41.74842473,-87.6136401,"(41.7484247299606, -87.6136401001298)"
Vacant/Abandoned Building,17-05996459,9/9/17,Front,,Open,BASEMENT  DOOR,Vacant,FALSE,FALSE,6710,S,CARPENTER,ST,60621,1170469.274,1860320.121,16,7,68,41.77220171,-87.65066322,"(41.7722017072254, -87.6506632232846)"
Vacant/Abandoned Building,17-05984423,9/9/17,Front,,Open,"SIDE WINDOW, 1ST FLOOR",Vacant,FALSE,FALSE,8738,S,WABASH,AVE,60619,1178238.12,1847072.7,9,6,44,41.73567652,-87.62258628,"(41.73567651669671, -87.62258628039501)"
Vacant/Abandoned Building,17-05985372,9/9/17,Rear,,Open,,Vacant,FALSE,FALSE,9526,S,LOWE,AVE,60628,1173648.274,1841698.18,21,22,73,41.72103088,-87.63956038,"(41.721030882446485, -87.63956037538928)"
Vacant/Abandoned Building,17-05989119,9/9/17,Front,,Open,SIDE,Vacant,FALSE,FALSE,3416,W,GRENSHAW,ST,60624,1153769.075,1894848.38,24,11,29,41.86729929,-87.71096484,"(41.86729928878203, -87.71096484361267)"
Vacant/Abandoned Building,17-06022139,9/10/17,Rear,,Open,,Vacant,FALSE,FALSE,5004,S,RACINE,AVE,60609,1169168.938,1871605.639,20,9,61,41.80319872,-87.65510352,"(41.803198722304025, -87.65510352307076)"
Vacant/Abandoned Building,17-06029054,9/10/17,Rear,,Open,BACK,Vacant,FALSE,TRUE,4738,W,MONROE,ST,60644,1144816.551,1899146.422,28,11,25,41.87926705,-87.74372282,"(41.87926705085061, -87.74372282457169)"
Vacant/Abandoned Building,17-06015381,9/10/17,Front,,Open,FRONT DOOR OPEN,Vacant,FALSE,FALSE,9220,S,UNIVERSITY,AVE,60619,1185488.389,1844075.915,8,4,47,41.72728564,-87.59611836,"(41.72728563678214, -87.5961183617382)"
Vacant/Abandoned Building,17-06041436,9/11/17,,,,,,,,6460,S,KENWOOD,AVE,60637,1186179.951,1862425.628,20,3,42,41.77762276,-87.59300671,"(41.77762276049863, -87.59300671341538)"
Vacant/Abandoned Building,17-06047540,9/11/17,Front,,Open,FRONT/REAR,Vacant,FALSE,FALSE,5422,S,KOSTNER,AVE,60632,1147951.195,1868294.016,23,8,62,41.7945442,-87.73300457,"(41.79454420069924, -87.73300457381409)"
Vacant/Abandoned Building,17-06042725,9/11/17,Front,,Open,REAR BASEMENT,Vacant,FALSE,FALSE,6460,S,KENWOOD,AVE,60637,1186179.951,1862425.628,20,3,42,41.77762276,-87.59300671,"(41.77762276049863, -87.59300671341538)"
Vacant/Abandoned Building,17-06037987,9/11/17,Front,,Open,,Vacant,FALSE,FALSE,6926,S,PEORIA,ST,60621,1171500.975,1858915.323,6,7,68,41.76832424,-87.64692242,"(41.768324237541314, -87.64692241993983)"
Vacant/Abandoned Building,17-06039572,9/11/17,,,,,,,,2037,W,SCHOOL,ST,60618,1162073.92,1921906.028,32,19,5,41.94137825,-87.67971963,"(41.94137825145453, -87.67971963484122)"
Vacant/Abandoned Building,17-06050215,9/11/17,Front,,Open,FRONT DOOR,Vacant,FALSE,TRUE,11604,S,VINCENNES,AVE,60643,1165858.841,1827910.044,34,22,75,41.68336267,-87.66848135,"(41.68336266695885, -87.66848134788854)"
Vacant/Abandoned Building,17-06049375,9/11/17,Front,,Open,REAR,Vacant,FALSE,TRUE,337,W,105TH,ST,60628,1175899.041,1835298.051,34,5,49,41.70341796,-87.6315074,"(41.70341796116104, -87.63150739957605)"
Vacant/Abandoned Building,17-06053150,9/11/17,Front,,Open,,Vacant,FALSE,FALSE,10616,S,LAFAYETTE,AVE,60628,1177803.318,1834645.293,34,5,49,41.7015839,-87.62455405,"(41.70158390445471, -87.62455404696216)"
Vacant/Abandoned Building,17-06040630,9/11/17,Rear,,Open,NONE,Vacant,FALSE,TRUE,4829,W,VAN BUREN,ST,60644,1144224.334,1897574.476,29,15,25,41.87496458,-87.74593687,"(41.87496458254695, -87.74593687372948)"
Vacant/Abandoned Building,17-06050830,9/11/17,,,Open,FRONT,Vacant,FALSE,TRUE,10406,S,WABASH,AVE,60628,1178413.075,1835984.355,9,5,49,41.70524469,-87.62228084,"(41.70524468509906, -87.62228083913261)"
Vacant/Abandoned Building,17-06038980,9/11/17,,,,,,,,1826,S,DRAKE,AVE,60623,1152996.907,1890864.55,24,10,29,41.85638253,-87.71390512,"(41.85638253195769, -87.71390512131187)"
Vacant/Abandoned Building,17-06050210,9/11/17,Front,,Open,FRONT DOOR AND GATE,Vacant,FALSE,TRUE,6844,S,PRAIRIE,AVE,60637,1179221.333,1859693.932,6,3,69,41.77028826,-87.61860006,"(41.770288264187805, -87.61860006000371)"
Vacant/Abandoned Building,17-06042301,9/11/17,,,,,,,,3928,W,ARTHINGTON,ST,60624,1150335.852,1895746.023,24,11,26,41.86983014,-87.72354539,"(41.86983013672888, -87.72354539349371)"
Vacant/Abandoned Building,17-06083895,9/12/17,Front,,Open,BACK DOOR,Vacant,TRUE,FALSE,8146,S,ANTHONY,AVE,60617,1189011.78,1851386.393,8,4,45,41.74726278,-87.58297838,"(41.74726277907002, -87.58297837992873)"
Vacant/Abandoned Building,17-06073943,9/12/17,Front,,Open,,Vacant,FALSE,FALSE,2828,W,PERSHING,RD,60632,1158150.022,1878654.266,12,9,58,41.82277254,-87.69532334,"(41.822772542334384, -87.69532334233465)"
Vacant/Abandoned Building,17-06075304,9/12/17,Front,,Open,BACK DOOR,Vacant,TRUE,FALSE,8158,S,ANTHONY,AVE,60617,1189294.24,1851130.431,8,4,45,41.74655363,-87.58195157,"(41.74655362921027, -87.5819515714076)"
Vacant/Abandoned Building,17-06081497,9/12/17,,,,,,,,9026,S,MAY,ST,60620,1170238.354,1844940.399,21,22,73,41.73000273,-87.65195618,"(41.73000273021773, -87.65195617918624)"
Vacant/Abandoned Building,17-06074692,9/12/17,Front,,Open,REAR DOORS AND GARAGE.,Vacant,FALSE,TRUE,4332,S,HERMITAGE,AVE,60609,1165403.23,1875968.795,15,9,61,41.81525243,-87.66879043,"(41.815252432322296, -87.66879042548909)"
Vacant/Abandoned Building,17-06080474,9/12/17,Front,,Open,WINDOWS.-,Vacant,FALSE,TRUE,6359,S,HERMITAGE,AVE,60636,1165762.078,1862516.569,15,7,67,41.77833028,-87.66785612,"(41.77833028493418, -87.66785611646597)"
Vacant/Abandoned Building,17-06072045,9/12/17,Front,,Open,FRONT AND BACK,Vacant,FALSE,TRUE,3655,W,WRIGHTWOOD,AVE,60647,1151487.82,1917037.534,31,25,22,41.92823361,-87.71875619,"(41.928233611179, -87.71875618889293)"
Vacant/Abandoned Building,17-06085566,9/12/17,Front,,Boarded,,Vacant,FALSE,FALSE,1307,N,BELL,AVE,60622,1161167.98,1908654.059,1,14,24,41.90503285,-87.68341847,"(41.90503285249836, -87.68341846996266)"
Vacant/Abandoned Building,17-06074556,9/12/17,Rear,,Open,SOMEHOW GETTING INSIDE,Vacant,FALSE,TRUE,1441,S,ST LOUIS,AVE,60623,1153270.446,1892828.168,24,10,29,41.86176551,-87.712849,"(41.86176550583977, -87.71284899754328)"
Vacant/Abandoned Building,17-06073304,9/12/17,,,,,,,,11236,S,TORRENCE,AVE,60617,1195614.08,1831036.36,10,4,51,41.69125988,-87.55945645,"(41.69125987761298, -87.55945645104201)"
Vacant/Abandoned Building,17-06073348,9/12/17,Front,,Boarded,BACK DOOR,Vacant,FALSE,TRUE,6043,S,DAMEN,AVE,60636,1164062.537,1864574.64,16,7,67,41.78401382,-87.67402889,"(41.78401382430199, -87.6740288888626)"
Vacant/Abandoned Building,17-06103184,9/13/17,Front,,Open,,Vacant,FALSE,FALSE,8528,S,COLFAX,AVE,60617,1194978.839,1848930.471,7,4,46,41.74037866,-87.56119457,"(41.74037865576847, -87.56119456826805)"
Vacant/Abandoned Building,17-06108881,9/13/17,Front,,Open,,Vacant,FALSE,FALSE,7959,S,ESSEX,AVE,60617,1194237.108,1852685.539,7,4,46,41.7507011,-87.56378909,"(41.75070110182577, -87.5637890948483)"
Vacant/Abandoned Building,17-06099062,9/13/17,Front,,Open,,Vacant,FALSE,FALSE,12233,S,AVENUE O,,60633,1201018.111,1824359.851,10,4,55,41.67280396,-87.53989734,"(41.67280395821921, -87.53989733604197)"
Vacant/Abandoned Building,17-06107402,9/13/17,Rear,,Boarded,BACKYARD,Vacant,FALSE,TRUE,4050,W,FIFTH,AVE,60624,1149821.111,1896895.974,24,11,26,41.87299575,-87.72540527,"(41.87299575182349, -87.72540527327678)"
Vacant/Abandoned Building,17-06097671,9/13/17,,,,,,,,7930,S,VERNON,AVE,60619,1180618.462,1852525.599,6,6,44,41.75058562,-87.61369861,"(41.75058562339122, -87.61369861252703)"
Vacant/Abandoned Building,17-06123295,9/13/17,Front,,Open,REAR WINDING STAIRCASE. FRONT DOOR IS BOARDED.,Vacant,FALSE,TRUE,6919,S,VERNON,AVE,60637,1180443.18,1859239.653,6,3,69,41.76901372,-87.61413523,"(41.76901372478511, -87.6141352308225)"
Vacant/Abandoned Building,17-06107084,9/13/17,Garage,,Boarded,,Vacant,FALSE,FALSE,2321,W,WARREN,BLVD,60612,1160934.757,1900298.522,27,12,28,41.88210941,-87.68450727,"(41.882109408934234, -87.68450726865055)"
